"arkindex_paragraph_id"|"ground_truth"|"dan_prediction"|"arkindex_page_url"
"eb0d13fc-8f8e-4dda-ae49-980bdc52bf0e"|"Rosenborg 12
Oslo
22 Sept.
1926
Telef. 61051
Hr. Gustav Vigeland.
Faar jeg lov til at be om adgang
for en fremrakende foredragsholder
for Norsk Britisk forening til at se
Deres atelier? Det er Mr. Wilkinson fra
Oxford Universitet som taler om digteren
Wells iaften.
Jeg vet jo hvilken glæde og 
berikelse det har været for de andre
Englændere som har faat adgang tidli-
gere og endda mere hvilken ære og gavn
dette har været for Norge, at Samtiden
faar lære at kjende Dem. - Jeg kan
ogsaa nævne at Sir Michael Sadler
nu vil sætte igang kurser over norsk histo-
rie og kunst ved Oxford inspireret av 
Deres kunst. Mr Wilkinson kan kom-
me naarsomhelst tordag og fredag og vil
bli lyksalig.
ærbødigst
Ella Anker."|"Rosenborg 12 22 Sept.
1926
Hr. Gustav Viggland.
Faar jeg lov til at be om adgang
for en fremrakende foredragsholder
for Norsk Britisk forening til at se
Deres atelser? Det er Mr. Wilkimon fra
O4 ford Umdersitet som taler om digteren
Wells iaften.
Jeg vel jo hvilken glæde og
berikelse det har været for de andre
Englændere som har faat adgang tidli-
gere og endda mere hvilken ære og gam-
dette har været for Norge, at Samliden
faar lære at kjende Dem. - Jeg kun
ogsaa nævne at Sin Michael Sadler
nu vil sætte egang kurser over norsk histo-
rie og kunst ved O4 ford inopireret av
Deres kunst. Nu Wilkmons kan kom-
me naarsomhelst tordag og fredag og vil
bli lyksalig.
ærbringst
Ella Arsker."|"https://demo.arkindex.org/element/532a1580-614e-4d15-a00b-0b2e164f33a3"
"4c310222-2de4-40e1-975f-3275588ce93b"|"Christiania 5 Juli 1898
Hr Arkitekt Welhaven!
Da jeg hører, at det er
Dem, som havde bekostet
og medsendt ""Fram"" den i
Aviserne omtalte Marmor-
plade og Fotografierne af
Eivind, tillader jeg mig
herved at bringe Dem min
og min Families hjerteligste
Tak for det forevigede Bevis
paa den Interesse og Kjærlig-
hed hvormed de omfatter
Eivinds Minde.. -
Deres hengivne og forbundne
Harald Astrup"|"Christiania 5 Juli 1888
Hr Arkitekt Helhaven!
Da jeg hører, at det er
Dem, som havde bekostet
og medsendt ""Franø den i
Aviserne omtalte Marmer-
plade og Fotografierne af
Livind, tillader jeg insy
herved at bringe Dem min
og min Families hjerteligste
Tak for der fornyed. Bevii
paa den heteresse og Kjærlig-
hed hvormed de omfatter
Livinds Minda. -
Deres hengivne og forbundne
Hamed Astrup"|"https://demo.arkindex.org/element/5498a837-8db5-4299-9950-e22545bc1a0a"
"07678973-8499-499f-9e16-95e14700182c"|"Fru Camilla Collett
Rom.
Jeg tillader mig
gjennem hr C. A. Reitzel at sende Dem
et exemplar af min roman ""Til Staten"". Ikke alene fin-
der jeg det at være min skyldighed at vise en af vore mest
fremragende
forfattere saadan opmærksomhed, men
jeg tillader mig endog at tro, at den
utrættelige forkjæm-
perinde
i kvindesagen
vil finde ad-
skilligt i denne bog, der peger i samme retning og derfor
kan være af interesse. Skulde
bogen
endydermere kunne give 
impuls til et nyt åndrigt indlæg fra en, som i den seneste
tid har tiet altfor længe, da vilde jeg naturligvis føle mig
dobbelt lykkelig.
Med sand højagtelse
Deres ærbødige
Johanne Norman
adr. hr C. A. Reitzel Kjøbehn."|"Fru Caniitla Collett kom.
Jeg tillader mig at fandt Dem gjennem hr C.t kutget at fulde Dem
et examplar af min roman ""Tid Haten"". Skke, alene fin-
der jeg det at overe min skyldighed at vise an af vore mest
fremragende skrivent forfattere saadan opmærksomhed, men
jeg tillader mig endop at tro, at den rorige utrækkelige forkjæm-
perind for kvinder vinde tro, at den rorige utrækkelige finde ad-
skellegt i denne bog, der peger i samme retning og derfor
imfuls-tu et nyt årdrugt indtæg fra en, som i den seneste
dolebelt lykkelig
deres højagtelse
Johanns Norman
adr. C.S. Aulert Kjøbenhavn"|"https://demo.arkindex.org/element/55f9092c-a614-4f0f-a7d4-9693b0ac0c1a"
"14d59ecd-8c0e-4d93-8b52-6630719572ea"|"AKTIESELSKABET
DET NORSKE KVÆLSTOFKOMPAGNI
(FORSØGSSTATIONEN)
RIGSTELEFON 274 ARENDAL
TELEGRAFADRESSE:
KVÆLSTOF, ARENDAL
J. No. 860.
Vasmoen pr. Arendal den 6/5 06. 
Hr. Prof. Birkeland
Christiania.
Hermed har jeg den fornøielse at fremsende
2 plader, hver med 5 optagelser.
De er begge tagne paa den maade, at apparatet, der
var stillet midt foran vinduet, blev dreiet til begge
sider noget
efter
hver exponering.
Elektroderne er noget vanskeligere at se paa disse
fotografier. Det var ikke muligt at faa flammen
hverken tyndere eller mere i midten af flammerummet,
der er 8 cm bredt. Elektroderne er nu - efter at kapperne
næsten er vækbrændte - 17 mm tykke. Optagelserne bliver
saaledes næsten nøiagtig 1/10.
Plade mærket I er exponeret i 1/100 sek. KW. = 80, volt 1800
amp. 45 magnetisme 38.
Plade mærket II er exponeret i 1/50 sek. KW. = 90, volt 2200
amp. 45, magnetisme 38.
Den sidste lille optagelse paa plade nr. II er taget umiddelbart
efter tændningen.
Ærbødigst
A. Bretteville."|"Hr. Prof. Birkeland
Christiania.
Hermed har jeg den fornøielse at fremsende
2 plader, hver med 5 optegelser.
De er begge tegne paa den maade, at apfaratet, der
var stillet midt foren uindret, blev dreiet til begge
sider noget ved hver er poniring.
Elekfroderne er noget vanskeligere at se paa disse
fatogrefur. Det var ikke muligt et for flammen
hverken hyndere eller mere i midten af flammerummet,
der er dembredt. Hliktroderne er nu - efter at kapperne
næsten er vakbrændte - 17 min tykke. Optegeherne bliver
deeledes næsten nøiagtig 1/10.
Plede mærkes T er etfoneret i 1100 rekr. MW. ÷ 80, volt 1800
grup. 45 megnetisme 38.
Plede mærket IIer erfoneret i 150 rek. 12 W.-90, volt. 2200
amp. 45, megnetum 38.
Den sidste lille optegelse paa plede om. II er teget pmiddeltart
efter Lændningen.
Ærbødigst
h. Brettevell."|"https://demo.arkindex.org/element/57b55404-7548-451b-ad9b-132a41c38948"
"3c1fb29f-389d-4a06-ad16-b2f7d87b6ce0"|"Til
""Læseforeningen for Kvinder""!
Jeg tillader mig herved at
frembære min og mine børn tak for
den smukke maade hvorpaa ""Læsefo-
reningen"" hædrede min mand,
Consul Tho. Joh. Heftyes jordefærd
ved at lægge en krans paa hans
kiste.
Frognæs d. 11. Oktober 1886.
Ærbødigst
Marie Heftye
født Meyer"|"Til
""Læseforeningen for Kvinder""!
Jeg tillader mig herved at
frembare min og mine børnt tak for
den smukke maade hvorpaa ""Læsefor-
reningen"" hædrede min mand,
Consul Tho. Joh. Hiftyel jordefærd
ved at lægge en krand paa hans
kiste.
Frognal d. 11 Oktober 1886.
Ærbødigst
Marie Heflye
født Meyer."|"https://demo.arkindex.org/element/5b2aa611-4755-4d81-bc53-016621d0abb3"
"e41e9ff6-3354-4b15-8a11-fe93aad5a733"|"Øster Alling ved Randers 7 April 1862.
Forfatteren af medfølgende Skrift hører til dem,
der med megen Interesse have studeret Deres Verk:
""det norske Folkesprogs Grammatik"", hvilket inde-
holder vigtige Oplysninger ogsaa til det jydske Almue-
sprog. Til Tak herfor sendes nærværende Exemplar,
idet jeg tillige har tænkt, det vilde interessere Dem at
sammenligne de jydske Dialekter med de norske;
og i Haab om, at De vil modtage det med Velvillie,
er jeg
Deres ærbødige
L. Varming.
S. T.
Herr Ivar Aasen."|"Øster Alling ved Randen 7 April 1862.
Forfatteren af medfølgende Skrift hører til dem,
der med megen Interesse have studeret Deres Verk.
""det norske Folkesprogs Grammatik"", hvilket inde-
holder vigtige Oplysninger ogsaa til det jydeske Alme-
spog. Til Tak herfor sendes nærværende Exemplar,
idet jeg tillige har tænkt, det vilde interessere Dem at
sammenligne de jydske Dialekter med de norske;
og i Haab om, at De vil modtage det med Velvillie,
er jeg
Deres ærbødige.
L. Varning.
Herr Ivar Aasen."|"https://demo.arkindex.org/element/5d4c3111-a6b0-419b-a124-0597651657f3"
"c62416f0-b1bd-4903-89ab-f2638e490f8a"|"Bestum - 21-10-18
Kjære Aanruds!
Hjertelig tak for indbydelsen til at
feire sølvbryllup hos dere! Desværre ser det ikke
ut til at jeg kan komme ut til den tid.
Er oppe litt hver dag - men bortreise blir nok
umulig at tænke paa.
Men saa morsomt det skulde været!
og saa snilt av Dere at be os!
Forhaabentlig blir Hans med paa
moroen! Mange hilsener til alle fra
eders hengivne
Minda Kinck"|"Bestum - 21-10-18
Kjære Aanruds!
Hjertelig tak for indbydelsen til at
ture sølvbryllup hos dere! Desværre ser det ikke
at til at jeg kan komme at til den tid.
Er oppe litt hver dag - men bortreise blir nok
umulig at tænke paa.
Men saa marsomt det skulde været!
og saa snilt av Dere at be os!
Forhaabentlig blir Hans med paa
maraen! Mange hilsener til alle fra
Dinda Kinck"|"https://demo.arkindex.org/element/5f30dea9-4443-44c1-92f4-abfd04cd3797"
"2899d313-94b5-4fe7-9704-5705899dbecb"|"Hr direktør Thiis.
Jeg tillader mig herved at oversende i avskrift
brev fra billedhugger Vigeland av 18/12 1893 vedrørende salg til ""Foreningen
til Nationalgalleriets forøgelse"" av originalmodellen til gruppen ""Forbundet""
Idet foreningens bestyrelse den 7/3 1894 har vedtaget de av
Vigeland for støbning i bronce eller udførelse i andet materiale opstillede
betingelser er den paatænkte støbning uden hr Vigelands samtykke
udelukket og vil kunne medføre strafansvar. -
Kristiania 20/10 1922
Ærbødigst
Fr. Gundersen."|"Hr direktør Thus:
Jeg tillader mig hen ed at oversende i avskrift
brev fra billedhugger Vigeland av 1812 1893 vedrøvende solg til Foreningen
til Nationalgallenets forøgelse av orignialmodellen til gruppen ""Forbundet""
Idet fremmyens besyrelse den 7/3 1894 har vertigel de av
Vigeland for Hobning i bronce eller urforelse i andet materiale opstillere
betingelser er den fortænkte statning uden hr Vigelands samtykke
udelukket og vil kunne medføre Strafansvar. -
Kristiania dof,0 1922
Ærbødigst
Fr. Gundenen."|"https://demo.arkindex.org/element/64751509-10c3-45d1-b066-a0a12d2ba8a7"
"ca51e64c-149d-4d3e-9d61-98caa2b3a340"|"Har idag modtaget
restbeløbet kr 200 -
- skriver to hundrede
kroner - for mit
Arbeide med Korbue-
figurene til Trondhjems
Domkirke. -
Harald Brun
Kristiania 25/10 1910."|"Har idag modtaget
restbeløbet kr 200 -
- Skriver to hundrede
kroner - for mit
arbeide med Korbue-
fizurene til Frondhjem
Bomkvike. -
Deraldt Hun.
Kristiania 25/10 1910."|"https://demo.arkindex.org/element/670eeee6-52be-4e55-975e-44cffbc640c6"
"aec5b061-829c-4a9e-9e7b-9382378bb5a8"|"22/1 93.
Fru Camilla Collett,
Da jeg desværre ikke er frisk nok til
imorgen at være tilstede sammen med
de Mange, som bringe Dem sin Hyldest,
tillader jeg mig herved at lykønske Dem
til Dagen, og bringe ogsaa min oprigtige
Tak for Alt hvad De har virket ved,
Deres rige og betydningsfulde Livsgjerning!
Med Høiagtelse
Agathe Backer Grøndahl"|"22/11 93.
Fru Camilla Collett,
Da jeg desværre ikke er frisk nok til
imorgen at være tilstede sammen med
de Mange, som bringe Dem sin Hyldest
tillader jeg mig herved at lykønske Dem
til Dagen, og bringe ogsaa min oprigtige
Tak for Alt hvad De har virket ved
Deres rige og betydningsfulde Livsg erning!
Med Høiagtelse. Agathe Backer Grøndahl"|"https://demo.arkindex.org/element/70f6be99-6ce8-4f91-adff-725841081b43"
"5599f6fd-d2d9-46d1-b2f9-d68c5626518c"|"TRONDHJEMS TEATER
THEATERCHEFEN.
Trondhjem den 21/8 1918
Kjære Aanrud.
Jeg skrev til din hustru for
nogle dage siden angaaende min datter
Karen. Det var kanske freidigt gjort,
men jeg haaper din frue ikke tar mig
det ilde op. Jeg har havt et farligt
stræv med at faa sæsonen igang. ""Den
spanske"" har været fæl. Ikke før har
jeg havt prøve paa et stykke, saa
blev der en syk. ""Csardasfyrstinden"",
med fru Otti Pegel skulle ha gaat først,
men jeg maatte la fruen reise og betale
hende for hele gjæstespillet, som bestod
i at hun laa her i 8 dage og aat
og drak. (Aandssvagt.) Sig mig du kan
ikke skaffe mig en forbindelse der 
kunne skaffe mig Whisky? Jeg trænger 
lidt. I løpet av vinteren skal jeg
ta op ""Storken"", og vi faar se om den
ikke kan gjøre lykke nu. Lev vel
da og hils din hustru.
Din taknemmelige
Rasmus Rasmussen."|"21/8 199
Kjære Aaurud.
Jeg skrev til din hustru for
nogle dagesiden angaaende min datter
karen; Det var kunske frædigt gjort,
men jeg hagger din fine ikke tar mig,
det ilde op. Jeg har hadt et farligt
stræv med at faabæsenen igang. Den
spanske"" har været fæl. Ikke før har
jeg hadt prøve paa et stykke, saa
blev der en syk. ""Gardasfyrstinden""
ind fuldtøi Paget skille ha gaat jørst,
men jeg maatte la fruen reise og betale
hende for hele gjelstespillet, som bestod
i at hun laa her i 8, dage og aat
og drak. (Aandssvagt.) Sig mig du kan
ikke skaffe mig en forbindelse der
kunne skaffe mig Misky? Jeg træeger
lidt. I løbet av vinteren skal jeg
ta op ""Storken"", og vi faar se om den
ikke kan gjøre lykke nu. Lev vel
da og hils din histru
Gin takgemmige
Anmind Munch"|"https://demo.arkindex.org/element/73f8a011-1d6d-410c-87d0-04708601ff26"
"96c1bc69-9cc5-45b0-b50a-929a82cc80b2"|"Dresden den 15de Junij 1830. -
Bedste Herr Flintoe!
Jeg skulde vel begynde med en hel Hoben Undskyldninger for,
at jeg siden min Afreise fra Norge, ei har givet en Lyd fra mig,
men De kjender nu min svage Side engang, og veed at det ei er Lige-
gyldighed som kan være Aarsag dertil, men blodt min fordømte Anti-
pathie mod Pen og Blek. - Endeligen er jeg nu kommen saa
vidt at jeg kan tænke paa Syden. - Paa Løverdag gaaer jeg gjennem
Böhmen, til München og tænker jeg i Sommer at ligge i det Salz-
burgske, og hvis min Plan med Udstillingen i Norge ei ganske mis-
lykkes, da tænker jeg at gaae ned til det adriatiske Hav, for igjen
at lugte Saltvand og trækker mig i Vinterquarter i München, - hvor
Kunstnerlivet og Kunst Aanden mere kan opmuntres end i
Dresden, hvor ingen af Delene kan anbefales, - thi naar Dahl og
Friedrich undtages staaer...... (revet bort) langt over. - Jeg har
denne Vinter malet meget, men.... (revet bort) nægtet mig alle
Fornøielser; for at kunne komme bort herfra. - Fra Dahl, har
jeg mange Hilsninger til Dem, - og taler vi ret ofte om Dem. -
Da jeg haaber at min Udstilling kommer i Stand i Christia -
har jeg en Bøn til Dem om De vil være saa god fernesse de Ma-
lerier som kunde behøves, saasom mit Gaustad, - Prospecten
af Dresden, og min store Søestorm; hvis samme ei skulde blive
solgt i Hamburg. - Udlægget vil Her Andresen erlægge for mig.
Jeg bliver i det Hele Bestyrelsen af Tegneskolen meget forbun-
den, for Tilladelsen at benytte Tegneskolens Locale, - hvilket
naturligvis bliver mig en betydelig Lettelse. - Ogsaa kommer
en Deel gamle Malerier op, hvilke jeg for (Student?) Hefty har kjøbt,
hvilke, om man saa synes deroppe kunde bidrage til at gjøre
Udstillingen interresantere. - Dog dette overlades ganske til De der
tager sig af Sagen. - Da Tiden nu er saa knap for mig, og mit
hele Humeur forstemt, som det altid gaaer mod en Reise, - kan
jeg ei give nogle interressante Beretninger om hvad der passerer
i den tydske Kunstner Verden, - og saa synderlig opbyggende, som
man i Norden troer vilde det heller ikke blive - og maae De derfor
holde mig det tilgode, - - og nu et Lev vel. -
med fortrinlig Agtelse og Venskab -
Deres Th. Fearnley"|"Dresden den 15 Juni 1830.-
Bedste Berr Flintoe!
Jeg skulde vel begynde med en hel Noben Undskyldninger for,
at jeg siden min Afreise fra Norge, ei har givet en Lyd fra mig,
men De kjender nu min svage Side engang, og veed at det ei er Lige-
gyldighed som kan være Aarsag dertil, men blodt min fordømte Anti-
pathie mod Pen og Blæk. - Endeligen er jeg nu kommen saa
vidt at jeg kan tænke paa Syden. - Paa Løverdag gaaer jeg gjennem
Bøhmen, til München og tænker jeg i Sommer at ligge i det Sabr-
burgske, og hvis min Plan med Udstillingen i Norge i ganske mis-
lykkes, da tænker jeg at gaae med til det adriatiske Hav, forigjen
at lugte Saltvand og trækker mig i Vinterguarter i München, - hvor
Kunstnerlivet og Kunst Aanden mere kan opmuntres end i
Dresden, hvor ingen af Delene kan anbefales, - thi naar Dahl og
Findrich undlages staaer. - - - (revet bort) langt over. - Jeg har
denne Vinter malet meget, men. - frevet bort) nægtet mig alle
Fornøielser: for at kunne komme bort, herfra. - Fra Dahl, har
jeg mange Hilsninger til Dem, og taler vi ret ofte om Dem. -
Da jeg haaber at min Udstilling kommer i Stand i Christia-
har jeg en Bøn til Dem, om De vil være saa god fernesse de Ma-
lerier som kunde behøves, saasom mit Gaustad, - Prospecten
af Dresden, og min store Søestorm; hvis samme ei skulde blive
solgt i Hamburg. - Udlægget vil Her Andresen erlægge for mig.
Jeg bliver i det Rele Bestyrelsen af Tegneskolen meget forbun-
den, for Tilladelsen at benytte Tegneskolens Locale, - hvilket
naturligvissbliver mig en betydelig Lettelse. - Ogsaa kommer
en Deel gamle Malerier op, hvilke jeg for (studentistefty har kjøbt)
hvilke, om man saa synes deroppe kunde bidrage til at gjøre
Udstillingen interresantere. - Dog dette overlades ganske til De der
tager sig af Sagen. - Da Tiden nu er saa knap for mig, og mit
hele dumeur forstemt, som det altid gaaer mod en Reise, - kan
jeg ei give nogle interressante Beretninger om hvad der passerer
i den tydske Konstner Verden, - og saa synderlig opbyggende, som
man i Norden troer vilde det heller ikke blive - og maae De derfor
holde mig det tilgode, - og nu et Lev vel. -
med fortrinlig Agtelse og Penskab -
Deres Th. Flarnley"|"https://demo.arkindex.org/element/747e70be-749b-4f83-a871-c937f1b7cbed"
"cfeb1a9b-1917-4e1d-a4e2-57ff119655e2"|"Rom den 28 October 1882
Kjære Herr Doctor.
Af Deres Ærede af 25de
som jeg modtog idag, erfarede
jeg med Fornøielse, at de af-
sendte Postsager vare rigtigt
komne frem. Senere har jeg
kun afsendt
to
Breve til Dem.
Den idag modtagne Vexel har
jeg ifølge Deres Ønske omsat
hos Schmitt, Nast & Co, og sen-
der Dem vedlagt Beløbet -
fl 235 er i østerrigske Banksedler
tilligemed D Herrers Nota.
I de sidste Dage have vi
atter uroligt Veir. Stærk Sirocco
Regn & Torden. Ankomne ere
en Fru Munthe & Frk Lunde fra
Norge. Med venligst Hilsen
til Dem & Familie fra os Begge
Frk Ahlberg
er ogsaa ankommen.
Deres hengivne
C. A. Myhlenphort"|"Rom den 28 October 1882
Kjære Herr Doctor.
Af Deres Ærede af 25de
som jeg modtos idag erfarede
jeg med Fornøielse, at de af-
dendte Paatsager vore rigtigt
komme frem. Senere har jeg
kun afsendt et
et
et Brevetil Dem.
Den idag modtagne Vexel har
jeg ifølg. Deres Ønske omsat
hos Schmitt Nast i C. og sen-
der Dem vedlagt Beløbet -
fl 235 e i østerrigske Banksedler
tilligemed D Herrers Nota.
I de sidste Dag. Mave vi
atter uroligt Veir. Stærk Sirous
Regn + Torden. Ankomne ere
en Fru Munthe & kik Lunde fra
Norge. Med venligst Hilsen
til Dem & Familie fra os Begge
Frk ahlberg Deres hengivne
er ogsaa ankommen. A. Myhlenphort"|"https://demo.arkindex.org/element/765e7566-ef26-4de8-93c8-c76162550bbe"
"7377ab9d-d1e4-4e0d-bc78-7d5fe547e874"|"Kjære fru Garborg
Jeg er her med medicinen. Gutten skulde
helst begynde at ta den 1 døgn før afrejsen, sa lægen,
da den først virker bagefter. Dog mente han at når
han begyndte i eftermiddag det vilde hjælpe. Han
skal ha 5 à 6 barneskefulde i døgnet eller om
dagen og holde på imorgen på dampskibet også.
De selv kunde også ta den med godt resultat,
men spiseskefulde istedetfor de små.
Hils Garborg mange gange og lev vel! Det
var kjedeligt jeg ikke traf Dere. Men klem nu
bare på med miksturen straks, så skal De se
for en pen hjemrejse Dere får.
Venlig hilsen fra
Amalie Skram.
(uten datum, må være før Pariseropholdet)"|"Kjære fru Carborg
Jeg er her med medecinen. Chetten skulde
helst begynde at ta den 1døgne før afsejsen, sa lægere,
da den først virker bagefter. Dog mente han at når
han begyndte i eftermiddag det vilde hjælpe. Han
skal ha 5 å 6 barneskefulde i døgnet eller om
dagen og holde på imorgen på dampskibet også.
De selv kunde også ta den med fodt resultat,
men spiseskefulde istedetfor de Små.
Hils Cvarborg mange gange og lev vel! Det
var kjedeligt jeg ikke traf Dere. Men klem nu
bare på med mikstuden Straks, så skal De se
for en pen hjemrejse Dre føs.
Venlig hilsen fra
Amalie Skram.
(uten datenen, må fvære før Paris eropholdet)"|"https://demo.arkindex.org/element/77e72bc2-a700-4e43-b536-2b8f0713676a"
"4afb60f8-df7f-4bfa-aad0-f1dd283661f3"|"NORGES FISKERISTYRELSE
VIDENSKABELIGE AFDELING
(CORRESPONDANCE OM DENNE SAG BEDES ADDRESSERET TIL AFDELINGEN DIREKTE.)
Bergen den
190
p. t. Sigerfjord i Vesteraalen
14 Marts 03.
Kjære ven!
Jeg beklagede meget sidst jeg traf Dig at
vi kom til at skilles saa braat. Jeg var nemlig kun
en dag i Kristiania, og mødte, som Du husker, nogle
damer, som har vist mig og expeditionen saa stor
gjæstfrihed paa Island, som jeg ikke kunde undlade at
hilse paa. Jeg haaber, det ikke stødte Dig, og jeg havde
haabet at se Dig igjen.
Det glædede mig meget af aviserne at se om
Dit foredrag og de store forhaabninger Du nærer til
kanonen. Det maatte være en stor glæde at se dem
gaa i opfyldelse. Jeg ønsker Dig dette af hele min
sjæl for alt Dit slid.
Jeg ligger her og bakser mod styggeveir og storm
her begynder at lysne lidt, men endnu er situationen
dog meget alvorlig. Lev vel
Din hengivne.
Johan Hjort."|"NokoEs FISKERISTUKEISE
Borgen den
Kjære ven!
Jeg beblagede meget sidst jeg traf Dig at
vi kom til at slulles saa braat. Jeg var menlig kun
en dag i Kristiania, og mødte, som Du husker, nogle
damer, som har vist mig og expeditvænen saa stor
gjæstfrihed paa Island, som jeg ikke kunde tindlade at
hilse paa. Jeg haaber, det ikke stødte Dig, og jeg havde
haabet at se Dig digen.
Det glædede mig meget af aviserne at se om
Dit foredrag og de store forhaabrunger Du nærer til
kanonen. Det maatte være en stor glæde at se dem
gar i opfyldelse. Jeg ønsker Dig dette af hele min
gal for alt Dit slid.
Jeg hjerther og baleser mod styggeveir og storm
her begynder at lysere lidt, men endnu er situatvonen
dog meget alvorlig. Lev vel
Din hengivne -
Man Hjært."|"https://demo.arkindex.org/element/7a7a2e2f-3a57-46dc-9e19-9cc1f6003ce7"
"4d7c6a73-a2df-4fe2-94a8-b260ebd520df"|"HELGE VÆRINGSAASEN
POST- JERNVEI- & TELEGRAF ADRESSE
ELVERUM.
KORSBAKKEN DEN 10de April 1877
Hr. Ivar Aasen
Christiania!
Med Posten igaar modtog jeg, - under Korsbaand -
en ""Indbydelse til Actietegning"" i et ""Actieselskab""
til Udgivelse af et Ugeblad, ""Fedreheimen"", ""der stiller
sig som væsentlig Opgave at arbeide for vort Folks Oplysning
og Udvikling paa den hjemlige Nationalitets Grund"", betjenende
""sig af selve det norske Bondefolks eget Sprog"", - ""Redak
""officielle"" Orthografi bliver dog Landsmaalet"".
Hvis ""Fredheimen"" ""kunde gjøre sig til almindelig Organ
for den nye norske Sprog- og Nationalitetsbevægelse""
og man ved at støtte Aktietegningen tillige
kunde have Sandsynlighed for at man støttede og
muligens fremmede Sprogsagen, da skulle det
være en Fornøielse at træde til.
Da der imidlertid anføres at ""Redaktionen ledes
(indtil videre anonymt) af "" Indbydelsens Undertegnede
Student Arne Garborg, og dette er et for mig
aldeles ukjendt Navn, saa haaber jeg at De,
- for Sagens Skyld - vil undskylde, at jeg er saa
fri at bede om Deres Udtalelse og Formening
angaaende denne Sag, thi hvis Arne Garborg
skulle være Manden til at tage denne Sag paa
sine Skuldre, da antager jeg at De kjender baade
ham og dette paatænkte Foretagende.
Med venlig Hilsen, tegner høiagtningsfuldt
og forbindtligst
Helge Væringsaasen"|"V.5.050
NoRssakken den 18de April 1877
Kr. Ivar Aaden
Christiania!
Med Paaten igaar medtog jeg, - under Hosshund-
en ""Indlydelse til Actietegning"" i et Actildelskab""
til udgivelse af et Ugeblad, ""Fedreheimen"", ""de stykker
dig som væsentlig Opgave at arbeide for vort Folks Oplysning
og Udvikling paa den hjemlige Nationalitels Grund», betjenens
sig af selve det norske Bondefolkes eget Sprog, - Redakt
officielle Orthografi bliver dog Landamandet"".
Hvis Fredheimen ""hundre kjøre og til almindelig Og-
for den nye mralse Sporg - og Nationalitetsbevægelse
og man ned ut stølle Aktielegningen tillige
kunde have Glandag ulighed for at min stuttede og
meligend fremmede. Sprogdagen, da skulle Det
være en Fornøielse at trede til.
De der imidlertid onføres at Bedaktionen helse
(indsel vidne overignt) af ""Indbydelsens Underligner
Student Arne Gaaborg, og dette er et for mig
aldeles uhjendt Navn, den hunler jeg at De,
- for Syens Skyld - vil demiskylde at jeg er dem
for at bede om vil demskylde at jeg er dem
engang ved denne Sag, thi halde at jeg er dem
skulle være Menne Sag, thi halelse at jeg er dem
ham og dette, da antaget lages Aar Dennemang
Med venlig Hilsen, hvertagende Dager jeg meg
Helgind Bjender bunde
Helge Væringsfuldt
Helgi Væringdensen"|"https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2"
"b5401fb6-ecc3-452e-a1f5-7bcc3b911b47"|"FOR AT UNDGAA NAVNEFORVEXLING BEDES BEMÆRKET: AT NAVNET IKKE SKRIVES MED DOBBELT
W. LIGESAALIDT SOM MED P, MEN MED FULDT Fornavn OG ENKELT V."|"Jeg har tat til at seet i det et skal været at skrive at jeg skal være til Dig."|"https://demo.arkindex.org/element/7a7cdd85-f44d-47a3-bc3e-79712e9be3d2"
"918a1d91-d151-4ef5-b014-bf580079cbe9"|"Det danske meteorologiske Institut.
Bestyreren.
Kjøbenhavn, den 20 Oktober 1900.
No
Kære Professor Birkeland!
Hermed de ønskede Magnetiske Kurver;
den medfølgende Seddel vil formentlig
gøre videre Oplysninger overflødige.
- Med bedste Hilsen
Deres ærb. hengivne
- Adam Paulsen"|"Kjøbenhavn, den 20. Oktober 1900.
Kjære Professor Bødeland!
Hermed de ønskede magnetrske Kunver;
den medfølgende Siddel vil formartlig
gøre nødere Oplysninger overslødige.
- Med ludste Hilsener
Deres ælle hengivne
C ham Taulsen"|"https://demo.arkindex.org/element/8bfa089c-2af0-4727-a090-ad769f9db8c0"
"fe5a9a5d-8de7-4250-a1e3-bc1ca66e971c"|"Holmenkollen den 5te April
Til
Læseforeninges Bestyrelse
Herigjennem faar jeg Lov at
bringe Eder min dybtfølte
Tak for den store Ære at ville
indlemme mig i Eders Læsefor-
ening, som æresmedlem, det har
baade glædet og rørt mig meget.
Eders meget forbundne
Anna Collett Børs"|"Holmenkollendens April
Til
Læseforeninges Bestyrelse
Herigjennem faar jeg Lov at
bringe Eder min dybtfølte
Tak for den store Ære at ville
indlemme mig i Eders Lasefor-
ening, som Æresmedlem, det har
baade glædet og rørt mig meget.
Ders meget forbundne
Anna Colle W Børs"|"https://demo.arkindex.org/element/8c26529b-e23b-43a2-a70a-0c3b6578dcd6"
"cb69aaaf-61ea-4041-8234-9f2498bc4d2c"|"Høvik Nyaarskveld.
Om fonnerne vokser saa togene staar
og alting omkring sner inde,
en hilsen med tak for det
gamle aar
og ønsker for det som vi foran staar,
vi sender for veir og vinde.
Den skal nok vennerne finde!
Aagot, Maia, Elling Holst."|"Nørøk Nyaarskvelt.
Herrie vokser saa togene staar
og og alting senkrøng sner inde,
en hilsen med tak for det
gamle aar
- og ønsker for det, som vi foran staar,
vi sender for veir og vinde.
Den skal nok vennerne finde!
Stogot, Maia, Elling Holdt."|"https://demo.arkindex.org/element/8c5331a3-2e86-4d8c-a210-5afcf2cae38c"
