line,ground_truth,pylaia_prediction,highlight_url,callico_task_url,arkindex_page_url,csv_name,callico_id,arkindex_id,arkindex_line_id
5,"gjøre det fornødne med Finne, og 2) at jej skulde overta-","gjøre det fornødne med Vinne, og at jeg skulde overta-",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=5ba30098-2ed5-4d78-b9a9-670d3a59898e,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,5ba30098-2ed5-4d78-b9a9-670d3a59898e
6,ge at bearbejde personretten til trykken. Hvad det før-,ge at bearbejde personretten til trykken. Hvad det for-,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=3e594dde-e496-4d53-a31b-5f7722083f69,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,3e594dde-e496-4d53-a31b-5f7722083f69
7,"ste vilkår angår, da går Finnes forlangende, såvidt jej","ste vilkår angår, da går Finnes forlangende, såvidt jeg",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=b8878ab3-100a-4b1c-a0b9-e0bd0de48382,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,b8878ab3-100a-4b1c-a0b9-e0bd0de48382
8,"ved, ud på 40 Spd.; dette er altså blot et pengespørgsmål.","ved, ud på 40 Spd.; dette er altså blot et pengespørgsmål.",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=3909020c-7cc2-436f-a128-52494961cc92,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,3909020c-7cc2-436f-a128-52494961cc92
9,"Hvad derimod angår det andet vilkår, da har jej alle-","Hvad derimod angår det andet vilkår, da har jeg alle.",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=b2a947f5-07dd-483a-b740-cda7daf6ba1c,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,b2a947f5-07dd-483a-b740-cda7daf6ba1c
10,"rede tidligere erklæret Tønsberg, at jej under ingen om-","rede tidligere erklæret Tønsberg, at jeg under ingen om-",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=73105fb3-930e-4d69-8107-17ddc7912488,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,73105fb3-930e-4d69-8107-17ddc7912488
11,"stændighed, i alle fald i den nærmste fremtid, vil kunne","stændighed, i alle fald i den nærmeste fremtid, vil kunne",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=4640363a-3673-49e6-bc65-f0b2e0eaa96d,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,4640363a-3673-49e6-bc65-f0b2e0eaa96d
12,"påtage mig et sådant arbejde,","påtage mig et sådant arbejde,",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=324bf041-41a2-440b-88a9-88149ffb578e,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,324bf041-41a2-440b-88a9-88149ffb578e
13,og,og,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=b1f3e468-d2b6-411c-a6ea-cdb0fb31c838,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,b1f3e468-d2b6-411c-a6ea-cdb0fb31c838
14,at formentlig,at formentlig,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=19747fcd-4376-4a0c-b5da-08a2f5deae36,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,19747fcd-4376-4a0c-b5da-08a2f5deae36
15,ingen vilde kunne udføre dette arbejde bedre end overretssagfø-,ingen vilde kunne udføre dette arbejde bedre end overretssagfø-,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=3b658d9d-109d-40ec-a9b2-cad31602d0bf,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,3b658d9d-109d-40ec-a9b2-cad31602d0bf
16,"rer O. Bakke, der også, efter hvad jej har hørt, dertil skal","rer O. Bakke, der også, efter hvad jeg har hørt, dertil skal",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=7f2f2ec2-57f8-43e1-8fba-83afd9d5fd36,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,7f2f2ec2-57f8-43e1-8fba-83afd9d5fd36
17,"være villig. Tønsberg insisterede imidlertid på sin fordring,",være villig. Tønsberg insisterede imidlertid på sin fordring,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=660d2798-3873-4714-86c5-bf02d452301c,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,660d2798-3873-4714-86c5-bf02d452301c
18,"hvorpå jej erklærede ham, at isåfald måtte sagen betrag-","hvorpå jeg erklærede ham, at isåfald måtte sagen betrag-",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=64a4f2fb-9401-4aca-a589-46d43577d928,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,64a4f2fb-9401-4aca-a589-46d43577d928
19,tes som opgiven. Således står altså sagen for øjeblikket.,tes som opgiven. Således står altså sagen for øjeblikket.,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=045754e7-3ca5-41d6-9676-1b7222809a8a,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,045754e7-3ca5-41d6-9676-1b7222809a8a
20,Om betalingsterminerne o. dl. kunde følgelig ikke blive,Om betalingstermenerne o. H. kunde følgelig ikke blive,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=1e330b96-1639-4c80-86b1-68ed4c56e946,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,1e330b96-1639-4c80-86b1-68ed4c56e946
21,"talt. Min mening er nu, at De bør fastholde det engang","talt. Min mening er nu, at De bør fastholde det engang",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=516dd8ee-d47d-4cb8-901b-5561a70f06b6,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,516dd8ee-d47d-4cb8-901b-5561a70f06b6
22,"aftalte, og i alle fald ikke selv have det mindste enten","aftalte, og i alle fald ikke selv have det mindste enten",https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=2bce231c-fc05-4330-9f29-349d26462bc2,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,2bce231c-fc05-4330-9f29-349d26462bc2
23,med Finne eller med personrettens eventuelle bearbej-,med Finne eller med personrettens eventuelle bearbej-,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=6f1003a2-8d92-4c4a-acf0-5a7b43c2ce5f,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,6f1003a2-8d92-4c4a-acf0-5a7b43c2ce5f
24,delse at bestille. Jej skal også tale nærmere med Tønsberg;,delse at bestille. Jeg skal også tale nærmere med Tonsberg;,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=7268a4e2-2304-47de-85a4-fdd36ddcf77c,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,7268a4e2-2304-47de-85a4-fdd36ddcf77c
25,måske opgiver han i det mindste den,måske opgiver han i det mindste den,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=8bb9a06a-9876-49ef-9bef-7f281f11ab52,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,8bb9a06a-9876-49ef-9bef-7f281f11ab52
26,fordring.,fordring.,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=53c87968-682a-40ca-b828-672a1fb9b231,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,53c87968-682a-40ca-b828-672a1fb9b231
27,ærbødigst,ærbødigst,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=95b9ebe8-73e0-486d-82e9-665c951ea85c,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,95b9ebe8-73e0-486d-82e9-665c951ea85c
28,F Brandt,Mandt,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=57edbf67-99ab-4432-b37e-c0b25b24dc6a,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,57edbf67-99ab-4432-b37e-c0b25b24dc6a
29,d. 25/10 58.,d. 250 58.,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6?highlight=dbbde345-d178-478d-87ee-93016467fcb6,https://callico.teklia.com/annotation/d0a72542-5e73-43ed-9e66-b1ceac522f2d/annotate/transcription/,https://demo.arkindex.org/element/507416b3-b936-405e-99d1-395053419dc6,507416b3-b936-405e-99d1-395053419dc6,d0a72542-5e73-43ed-9e66-b1ceac522f2d,507416b3-b936-405e-99d1-395053419dc6,dbbde345-d178-478d-87ee-93016467fcb6
0,Kristiania 8/2 - XIII,Kristiania 8/4- XII,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=5d2faaf4-fc20-4fcd-9775-f009709bb7c0,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,5d2faaf4-fc20-4fcd-9775-f009709bb7c0
1,videnskaben.,videnskaben.,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=b0feb81f-79b0-4c92-a97a-84cbe57d8072,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,b0feb81f-79b0-4c92-a97a-84cbe57d8072
2,Illustrissime!,Illushissime!,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=6595d19f-e820-40e3-9fd0-02e5d70080aa,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,6595d19f-e820-40e3-9fd0-02e5d70080aa
3,Hvis under-,Hvis under-,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=d4234747-6c2e-4612-b222-bfc1e15aba40,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,d4234747-6c2e-4612-b222-bfc1e15aba40
4,-tegnede til denne tak må,tegnede til denne tak må,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=31f927b7-e1e6-467c-be21-9b355e37ff17,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,31f927b7-e1e6-467c-be21-9b355e37ff17
5,Ved nærværende beder,et nærværende beder,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=53a75d28-154a-4161-bd0d-a7e2dacf1861,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,53a75d28-154a-4161-bd0d-a7e2dacf1861
6,undertegnede - som,undertegnede - som,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=6c9da834-a0a7-407d-88ff-a9e39f5575d8,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,6c9da834-a0a7-407d-88ff-a9e39f5575d8
7,"få lov at tilføie et ønske,","å lov at tilføre et ønske,",https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=f30421ab-61cd-4d16-81c6-2bda0cfc66a0,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,f30421ab-61cd-4d16-81c6-2bda0cfc66a0
8,har læst Deres epoke-,har læst Deres elske-,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=f00e782f-3e5c-4780-b9c7-58bccc8748a0,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,f00e782f-3e5c-4780-b9c7-58bccc8748a0
9,så var det at måtte få an-,så var det at måtte få an-,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=f651f48f-3d3b-44cf-8a13-60cad86fb8c8,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,f651f48f-3d3b-44cf-8a13-60cad86fb8c8
10,-gjørende foredrag -,gjørende foredrag -,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=07684eff-ef4c-4aea-9b05-2c2c675157d1,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,07684eff-ef4c-4aea-9b05-2c2c675157d1
11,-ledning til personlig at,ledning til personlig at,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=a8a5b3b3-3290-4a00-a02a-af84a9b099f0,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,a8a5b3b3-3290-4a00-a02a-af84a9b099f0
12,om at få fremføre,om at få fremføre,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=2e77da2d-51cf-4559-b1a2-f4ee9050107c,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,2e77da2d-51cf-4559-b1a2-f4ee9050107c
13,få påhøre et sådant fore-,få fahøre et sådant fore-,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=78172fe9-52d2-440b-8451-abbc5b74005d,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,78172fe9-52d2-440b-8451-abbc5b74005d
14,til Dem sin ærbødige,til Dem sin ærbødige,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=309e40f2-91f0-4350-ab7e-6c79cb86bd7b,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,309e40f2-91f0-4350-ab7e-6c79cb86bd7b
15,-drag ved leilighed.,drag ved Leilighed.,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=629e6959-3f31-423c-961f-4382967b143a,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,629e6959-3f31-423c-961f-4382967b143a
16,tak for Deres uvur-,tak for Deres uvur-,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=841e605b-51ad-421b-96a2-bd5b5e369506,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,841e605b-51ad-421b-96a2-bd5b5e369506
17,Med ærbødigst hilsen,Med ærbødigst hilsen.,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=983f9797-4eab-4daf-b701-cea092fc3c72,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,983f9797-4eab-4daf-b701-cea092fc3c72
18,Albert Hiorth,end kiød,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=15caa4da-1177-4762-b39d-d5283ce91534,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,15caa4da-1177-4762-b39d-d5283ce91534
19,-derlige arbeide for,deilige arbeide for,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=32f4ee5d-126f-4b74-8308-74f2654d5886,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,32f4ee5d-126f-4b74-8308-74f2654d5886
20,F. Hiorth,Fiork,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae?highlight=b7ae8d3d-5d90-479c-8b3f-b78561732afe,https://callico.teklia.com/annotation/9ca04170-9c03-499b-9145-f89d1f5773e4/annotate/transcription/,https://demo.arkindex.org/element/51cea8b8-41d2-4201-a6ea-79417aa26dae,51cea8b8-41d2-4201-a6ea-79417aa26dae,9ca04170-9c03-499b-9145-f89d1f5773e4,51cea8b8-41d2-4201-a6ea-79417aa26dae,b7ae8d3d-5d90-479c-8b3f-b78561732afe
0,Besv. 23/9-02.,Besv. 23/2. 02.,https://demo.arkindex.org/element/522a8e44-c23a-47b8-85f3-7074b081b65b?highlight=6c96bb3a-3521-458a-8378-6dea9db5861c,https://callico.teklia.com/annotation/0421af06-f5d4-420f-accd-aeab98e5bdfb/annotate/transcription/,https://demo.arkindex.org/element/522a8e44-c23a-47b8-85f3-7074b081b65b,522a8e44-c23a-47b8-85f3-7074b081b65b,0421af06-f5d4-420f-accd-aeab98e5bdfb,522a8e44-c23a-47b8-85f3-7074b081b65b,6c96bb3a-3521-458a-8378-6dea9db5861c
